date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:07	238868/238868	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-3a514%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/background/apps2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/background/apps2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:08	225061/225061	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-36f25%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/background/apps3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/background/apps3.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:08	30299/30299	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-765b%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/msbg1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/msbg1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:08	23704/23704	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-5c98%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/msbg2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/msbg2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:13	5253086/5253086	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-5027de%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/tm1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/tm1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:13	6517/6517	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1975%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:13	23557/23557	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-5c05%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:13	2160/2160	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-870%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape3.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:13	3261/3261	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-cbd%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape4.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:13	3252673/3252673	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-31a1c1%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/tm3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/tm3.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:13	2009/2009	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-7d9%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape5.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape5.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:14	75855/75855	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1284f%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape6.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape6.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:14	11148/11148	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-2b8c%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape8.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape8.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:14	5342375/5342375	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-5184a7%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/tm2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/team/tm2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:14	1091/1091	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-443%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape7.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fq-shape7.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:14	125835/125835	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1eb8b%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot01.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot01.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:15	94070/94070	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-16f76%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot02.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot02.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:15	61253/61253	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-ef45%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot03.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot03.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:15	64474/64474	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-fbda%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot04.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/screenshot04.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:15	97571/97571	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-17d23%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/search.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/screenshoot/search.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:15	118404/118404	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1ce84%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/ss-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/ss-shape1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:16	111430/111430	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1b346%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/ss-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/ss-shape2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:16	231203/231203	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-38723%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/background/tbg.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/background/tbg.jpg	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:16	21893/21893	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-5585%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tst1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tst1.jpg	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:16	22581/22581	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-5835%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tst2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tst2.jpg	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:16	17021/17021	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-427d%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tf1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tf1.jpg	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:17	8185/8185	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-1ff9%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tf3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/testimonial/tf3.jpg	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:17	4607/4607	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-11ff%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:17	3522/3522	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-dc2%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:17	4732/4732	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-127c%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p3.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:17	4183/4183	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1057%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/partner/p4.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:18	28454/28454	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-6f26%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/n-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/n-shape1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:18	100838/100838	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-189e6%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/n-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/n-shape2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:18	73493/73493	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-11f15%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/n-shape3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/n-shape3.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:18	116699/116699	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1c7db%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/mockup/n-mockup.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/mockup/n-mockup.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:19	10422/10422	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-28b6%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/logo/paypal.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/logo/paypal.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:19	7830/7830	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1e96%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/logo/app1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/logo/app1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:19	5752/5752	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1678%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/logo/gp1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/logo/gp1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:19	45823/45823	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-b2ff%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fo-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fo-shape1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:19	114550/114550	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1bf76%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fo-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/fo-shape2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:20	61985/61985	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-f221%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/eimap.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/app-s/shape/eimap.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:20	97162/97162	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-17b8a%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/jquery.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/jquery.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:20	20340/20340	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-4f74%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/popper.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/popper.min.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:20	56179/56179	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-db73%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/bootstrap.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/bootstrap.min.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:20	3483/3483	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-d9b%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/appear.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/appear.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:21	85303/85303	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-14d37%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/owl.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/owl.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:21	6140/6140	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-17fc%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/wow.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/wow.min.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:21	5363/5363	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-14f3%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/pagenav.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/pagenav.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:21	10266/10266	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-281a%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/odometer.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/odometer.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:22	50572/50572	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-c58c%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/bxslider.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/bxslider.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:22	40547/40547	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-9e63%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/jquery.mCustomScrollbar.concat.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/jquery.mCustomScrollbar.concat.min.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:22	8929/8929	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-22e1%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/parallax-scroll.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/parallax-scroll.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:22	78313/78313	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-131e9%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/swiper.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/swiper.min.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:22	5532/5532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-159c%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/typer-new.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/typer-new.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:23	16364/16364	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbe-3fec%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/custom.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/js/custom.js	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-2.html)
14:22:23	3576/3576	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fbe-df8%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/font-4/flaticon.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/font-4/flaticon.css	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:23	13735/13735	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fbe-35a7%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/css/jquery.fancybox.min.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/css/jquery.fancybox.min.css	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:23	42479/42479	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fbe-a5ef%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/css/smm.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/css/smm.css	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:23	2165/2165	---M--	200	added ('OK')	image/png	etag:%2263db9fbd-875%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/logo/logo2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/logo/logo2.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:24	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Mar%202023%2019:22:24%20GMT	https://html.themexriver.com/Saasio/SaaSio-Rtl/!	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/!	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:24	1985/1985	---M--	200	added ('OK')	image/png	etag:%2263db9fbd-7c1%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/logo/logo1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/logo/logo1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:24	8822/8822	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbd-2276%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/blog/br1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/blog/br1.jpg	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:24	64197/64197	---M--	200	added ('OK')	image/png	etag:%2263db9fbd-fac5%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/vector/bv1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/vector/bv1.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:25	4519/4519	---M--	200	added ('OK')	image/png	etag:%2263db9fbd-11a7%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/icon/sm-fb.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/icon/sm-fb.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:25	4448/4448	---M--	200	added ('OK')	image/png	etag:%2263db9fbd-1160%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/icon/sm-tw.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/icon/sm-tw.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
14:22:25	5262/5262	---M--	200	added ('OK')	image/png	etag:%2263db9fbd-148e%22	https://html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/icon/sm-yu.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/SaaSio-Rtl/assets/img/smm/icon/sm-yu.png	(from https://html.themexriver.com/Saasio/SaaSio-Rtl/index-5.html)
